"source","estimulada","suspensa","vv","year","scenario_id","candidate","result","SG_UE","NR_IDENTIFICACAO_PESQUISA","NR_CNPJ_EMPRESA","DT_INICIO_PESQUISA","DT_FIM_PESQUISA","QT_ENTREVISTADOS","is_fluxo","is_phone","self_hired","confidence_interval_final","error_final","hirer","main_source","CD_CARGO","company_id","turno","NUMERO_CANDIDATO","is_complete","pretty_name","polled_UE","undecided","multiple_scenarios","group_digest","first_round_date","second_round_date","candidate_registry_date"
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,NA,2020,3,"MINORU KINPARA",7.1,"01392","AC014322020","28780441000172",2020-05-29,2020-06-03,620,FALSE,FALSE,TRUE,95,2,"IHPEC - INSTITUTO HAVERROTH DE POLITICA, ESTATISTICA E COMUNICACAO LTDA.","Pindograma-Manual",11,"28780441000172",1,45,FALSE,"Instituto Haverroth","01392",83.3,FALSE,"9a2c6c8b9eedff6d619c605aaea7d46d",2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,NA,2020,3,"SOCORRO NERI",2.4,"01392","AC014322020","28780441000172",2020-05-29,2020-06-03,620,FALSE,FALSE,TRUE,95,2,"IHPEC - INSTITUTO HAVERROTH DE POLITICA, ESTATISTICA E COMUNICACAO LTDA.","Pindograma-Manual",11,"28780441000172",1,40,FALSE,"Instituto Haverroth","01392",83.3,FALSE,"9a2c6c8b9eedff6d619c605aaea7d46d",2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,NA,2020,6,"FAGNER SALES",3,"01074","AC019842020","29842579000111",2020-02-12,2020-02-13,630,FALSE,TRUE,TRUE,95,4,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,15,FALSE,"Real Time Big Data","01074",97,FALSE,"347e7bd3f925f992168ebe67e55d8532",2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,NA,2020,8,"SOCORRO NERI",8,"01392","AC069532020","29842579000111",2020-02-12,2020-02-13,800,FALSE,TRUE,TRUE,95,4,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,40,FALSE,"Real Time Big Data","01392",83,FALSE,"81c63bc8ee254d50d8e25d4f426623e2",2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,NA,2020,8,"MINORU KINPARA",7,"01392","AC069532020","29842579000111",2020-02-12,2020-02-13,800,FALSE,TRUE,TRUE,95,4,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,45,FALSE,"Real Time Big Data","01392",83,FALSE,"81c63bc8ee254d50d8e25d4f426623e2",2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,NA,2020,8,"ROBERTO DUARTE",2,"01392","AC069532020","29842579000111",2020-02-12,2020-02-13,800,FALSE,TRUE,TRUE,95,4,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,15,FALSE,"Real Time Big Data","01392",83,FALSE,"81c63bc8ee254d50d8e25d4f426623e2",2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/06/09/major-izidoro-alex-mariano-aumenta-vantagem-sobre-segundo-colocado/",0,NA,NA,2020,12,"ALEX MARIANO",31.5,"27871","AL017382020","12282147000109",2020-06-02,2020-06-03,701,FALSE,FALSE,TRUE,95,NA,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,15,TRUE,"Palpe Pesquisas","27871",50.5,FALSE,"36afba613caf8f00264afa4b6db4d6a7",2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/06/09/major-izidoro-alex-mariano-aumenta-vantagem-sobre-segundo-colocado/",0,NA,NA,2020,12,"THEOBALDO CINTRA",18,"27871","AL017382020","12282147000109",2020-06-02,2020-06-03,701,FALSE,FALSE,TRUE,95,NA,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,11,TRUE,"Palpe Pesquisas","27871",50.5,FALSE,"36afba613caf8f00264afa4b6db4d6a7",2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,NA,2020,17,"OTAVIO HENRIQUE",5,"28010","AL031562020","10595124000110",2020-06-08,2020-06-09,706,TRUE,FALSE,TRUE,95,3.62,"IBRAPE PESQUISA LTDA","Pindograma-Manual",11,"10595124000110",1,20,FALSE,"Ibrape","28010",93.6,FALSE,"c12beda70407d5637235ea2ff4d981e2",2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/05/11/jeane-moura-lidera-pesquisa-em-senador-rui-palmeira/",0,NA,NA,2020,19,"JEANE MOURA",60,"28916","AL032752020","12282147000109",2020-05-07,2020-05-08,800,FALSE,FALSE,TRUE,95,3.3,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,15,FALSE,"Palpe Pesquisas","28916",28,FALSE,"95b0820a0541ca4c2b3cbcda4a291db6",2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/05/11/jeane-moura-lidera-pesquisa-em-senador-rui-palmeira/",0,NA,NA,2020,19,"PADRE",12,"28916","AL032752020","12282147000109",2020-05-07,2020-05-08,800,FALSE,FALSE,TRUE,95,3.3,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,77,FALSE,"Palpe Pesquisas","28916",28,FALSE,"95b0820a0541ca4c2b3cbcda4a291db6",2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/04/28/dalminho-lidera-pesquisa-para-prefeito-de-belo-monte/",0,NA,NA,2020,21,"DALMINHO",43.25,"27170","AL037282020","12282147000109",2020-04-22,2020-04-23,601,FALSE,FALSE,TRUE,95,NA,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,14,FALSE,"Palpe Pesquisas","27170",36.75,FALSE,"30c50a57d977d6f9c6b3412a9bff97e2",2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/09/172333/ibrape-mostra-fernanda-cavalcante-com-83-de-aprovacao-em-sao-luiz-do-quitunde.html",0,NA,NA,2020,23,"JUNIOR PEDRO",9.6,"28690","AL062042020","10595124000110",2020-06-06,2020-06-07,710,TRUE,FALSE,TRUE,95,3.62,"IBRAPE PESQUISA LTDA","Pindograma-Manual",11,"10595124000110",1,45,TRUE,"Ibrape","28690",45.3,FALSE,"7cf0f1d409426d93cf1540889d311eb0",2020-11-15,2020-11-29,2020-09-26
"https://www.cadaminuto.com.br/noticia/2020/05/10/pesquisa-eleitoral-mostra-cenario-favoravel-a-reeleicao-em-carneiros-confira",0,NA,NA,2020,25,"GERALDO FILHO",55.5,"27359","AL067652020","12282147000109",2020-05-06,2020-05-07,600,FALSE,FALSE,TRUE,95,NA,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,15,TRUE,"Palpe Pesquisas","27359",42,FALSE,"5c398d83b8c0095d22fd6d46a0065905",2020-11-15,2020-11-29,2020-09-26
"https://www.cadaminuto.com.br/noticia/2020/05/10/pesquisa-eleitoral-mostra-cenario-favoravel-a-reeleicao-em-carneiros-confira",0,NA,NA,2020,25,"GENIVALDO AGRA",2.5,"27359","AL067652020","12282147000109",2020-05-06,2020-05-07,600,FALSE,FALSE,TRUE,95,NA,"FALPE PESQUISAS S/S LTDA","Pindograma-Manual",11,"12282147000109",1,14,TRUE,"Palpe Pesquisas","27359",42,FALSE,"5c398d83b8c0095d22fd6d46a0065905",2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,NA,2020,27,"BIU LIRA",22,"27111","AL077372020","33030852000180",2020-06-10,2020-06-12,600,FALSE,FALSE,TRUE,95,4,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","Pindograma-Manual",11,"TDL",1,11,FALSE,"TDL Pesquisa","27111",70,FALSE,"8f4e15b9d5e632200eba268726fb46ae",2020-11-15,2020-11-29,2020-09-26
"https://tribunahoje.com/noticias/interior/2020/05/19/pesquisa-aponta-reeleicao-folgada-de-prefeito-do-mdb-no-norte-de-al/",0,NA,NA,2020,29,"HENRIQUE VILELA",75.12,"28479","AL087102020","35751297000101",2020-05-14,2020-05-14,785,FALSE,FALSE,TRUE,95,3.29,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","Pindograma-Manual",11,"35751297000101",1,15,FALSE,"G3 Soluções","28479",24.88,FALSE,"fca2d3dd68601c509957960bb7b3814b",2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,NA,2020,37,"AMAZONINO MENDES",17.4,"02550","AM037712020","06023655000161",2020-03-18,2020-03-21,1100,FALSE,FALSE,TRUE,95,3,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA - EPP","Pindograma-Manual",11,"06023655000161",1,19,FALSE,"Action Marketing","02550",72.5,FALSE,"76e5a2af6db2d9961cc481ca6bdf6929",2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,NA,2020,37,"DAVID ALMEIDA",7.5,"02550","AM037712020","06023655000161",2020-03-18,2020-03-21,1100,FALSE,FALSE,TRUE,95,3,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA - EPP","Pindograma-Manual",11,"06023655000161",1,70,FALSE,"Action Marketing","02550",72.5,FALSE,"76e5a2af6db2d9961cc481ca6bdf6929",2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,NA,2020,37,"CAPITAO ALBERTO NETO",1.3,"02550","AM037712020","06023655000161",2020-03-18,2020-03-21,1100,FALSE,FALSE,TRUE,95,3,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA - EPP","Pindograma-Manual",11,"06023655000161",1,10,FALSE,"Action Marketing","02550",72.5,FALSE,"76e5a2af6db2d9961cc481ca6bdf6929",2020-11-15,2020-11-29,2020-09-26
"https://opovonews.com.br/ubaldino-junior-lidera-pesquisa-para-prefeito-em-porto-seguro/",0,NA,NA,2020,42,"JANIO NATAL",16.84,"38075","BA000742020","15444186000145",2020-02-15,2020-02-18,600,FALSE,FALSE,TRUE,95,5,"S F DOURADO MORENO - ME","Pindograma-Manual",11,"15444186000145",1,22,FALSE,"Foco Pesquisa","38075",77.16,FALSE,"5361dcf30ada871685a6ed787c9525d3",2020-11-15,2020-11-29,2020-09-26
"https://opovonews.com.br/ubaldino-junior-lidera-pesquisa-para-prefeito-em-porto-seguro/",0,NA,NA,2020,42,"CHICO CANCELA",1,"38075","BA000742020","15444186000145",2020-02-15,2020-02-18,600,FALSE,FALSE,TRUE,95,5,"S F DOURADO MORENO - ME","Pindograma-Manual",11,"15444186000145",1,50,FALSE,"Foco Pesquisa","38075",77.16,FALSE,"5361dcf30ada871685a6ed787c9525d3",2020-11-15,2020-11-29,2020-09-26
"https://www.bahianoticias.com.br/noticia/246198-bn-seculus-thiancle-lidera-intencoes-de-voto-em-todos-os-cenarios-em-castro-alves.html",0,NA,NA,2020,46,"THIANCLE",63.1,"34452","BA052702020","24374946000186",2020-03-23,2020-03-24,400,FALSE,FALSE,FALSE,95,4,"S2R COMUNICACAO LTDA / BAHIA NOTICIAS","Pindograma-Manual",11,"24374946000186",1,55,FALSE,"Seculus Consultoria","34452",35.42,FALSE,"379e92ff60eb81693a341ee3505fbd53",2020-11-15,2020-11-29,2020-09-26
"https://www.paranapesquisas.com.br/pesquisas/pesquisa-camacari-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-municipal-estadual-e-federal-e-avaliacao-da-crise-do-coronavirus-junho-2-020/",0,NA,NA,2020,49,"ELINALDO",22.9,"34134","BA054442020","81908345000140",2020-06-03,2020-06-06,680,FALSE,TRUE,FALSE,95,4,"S2R COMUNICACAO LTDA / BAHIA NOTICIAS","Pindograma-Manual",11,"81908345000140",1,25,TRUE,"Paraná Pesquisas","34134",71.1,FALSE,"76dc6cf9b7882481286246df3ba3ab4c",2020-11-15,2020-11-29,2020-09-26
"https://www.paranapesquisas.com.br/pesquisas/pesquisa-camacari-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-municipal-estadual-e-federal-e-avaliacao-da-crise-do-coronavirus-junho-2-020/",0,NA,NA,2020,49,"IVONEIDE CAETANO",6,"34134","BA054442020","81908345000140",2020-06-03,2020-06-06,680,FALSE,TRUE,FALSE,95,4,"S2R COMUNICACAO LTDA / BAHIA NOTICIAS","Pindograma-Manual",11,"81908345000140",1,13,TRUE,"Paraná Pesquisas","34134",71.1,FALSE,"76dc6cf9b7882481286246df3ba3ab4c",2020-11-15,2020-11-29,2020-09-26
"https://bahialigada.com.br/nova-pesquisa-confirma-vantagem-de-elinaldo-em-camacari/",0,NA,NA,2020,51,"ELINALDO",24,"34134","BA057702020","29842579000111",2020-03-16,2020-03-17,1050,FALSE,TRUE,TRUE,95,3,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,25,FALSE,"Real Time Big Data","34134",68,FALSE,"af53659e5f0e646c7e64f97809da2e51",2020-11-15,2020-11-29,2020-09-26
"https://bahialigada.com.br/nova-pesquisa-confirma-vantagem-de-elinaldo-em-camacari/",0,NA,NA,2020,51,"IVONEIDE CAETANO",8,"34134","BA057702020","29842579000111",2020-03-16,2020-03-17,1050,FALSE,TRUE,TRUE,95,3,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","Pindograma-Manual",11,"29842579000111",1,13,FALSE,"Real Time Big Data","34134",68,FALSE,"af53659e5f0e646c7e64f97809da2e51",2020-11-15,2020-11-29,2020-09-26
"https://www.paranapesquisas.com.br/pesquisas/pesquisa-salvador-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-municipal-estadual-e-federal-maio-2-020/",0,NA,NA,2020,53,"BRUNO REIS",7.6,"38490","BA073542020","81908345000140",2020-05-16,2020-05-20,820,FALSE,FALSE,FALSE,95,3.5,"S2R COMUNICACAO LTDA / BAHIA NOTICIAS","Pindograma-Manual",11,"81908345000140",1,25,FALSE,"Paraná Pesquisas","38490",92.4,FALSE,"c318e3cd6c513d55a37fd0592cab4726",2020-11-15,2020-11-29,2020-09-26
"https://bahialigada.com.br/pesquisa-mostra-vantagem-de-elinaldo-em-camacari/",0,NA,NA,2020,57,"IVONEIDE CAETANO",6.7,"34134","BA098082020","03764491000135",2020-02-16,2020-02-18,600,FALSE,FALSE,FALSE,90,3.35,"DIRETORIO ESTADUAL DO PARTIDO SOCIAL CRISTAO DA BAHIA / DIRETORIO ESTADUAL DO PSC - BA","Pindograma-Manual",11,"03764491000135",1,13,FALSE,"Perfil Estatística (BA)","34134",72,FALSE,"0f707b094dd39513b58a2018c02fefb0",2020-11-15,2020-11-29,2020-09-26
"https://www.bahianoticias.com.br/noticia/246517-nilza-da-mata-lidera-disputa-por-sao-sebastiao-do-passe-atual-prefeito-e-rejeitado-por-38.html",0,NA,NA,2020,60,"NILZA MATA",26.11,"38890","BA098522020","24374946000186",2020-03-27,2020-03-28,460,FALSE,FALSE,FALSE,95,4.55,"CAMARA DE DIRIGENTES LOJISTAS DE SAO SEBASTIAO DO PASSE / CDL DE SAO SEBASTIAO DO PASSE","Pindograma-Manual",11,"24374946000186",1,11,FALSE,"Seculus Consultoria","38890",56.67,FALSE,"740d54af5c3c50ad0c3387a06e305575",2020-11-15,2020-11-29,2020-09-26
"https://www.bahianoticias.com.br/noticia/246517-nilza-da-mata-lidera-disputa-por-sao-sebastiao-do-passe-atual-prefeito-e-rejeitado-por-38.html",0,NA,NA,2020,60,"TANIA PORTUGAL",9.44,"38890","BA098522020","24374946000186",2020-03-27,2020-03-28,460,FALSE,FALSE,FALSE,95,4.55,"CAMARA DE DIRIGENTES LOJISTAS DE SAO SEBASTIAO DO PASSE / CDL DE SAO SEBASTIAO DO PASSE","Pindograma-Manual",11,"24374946000186",1,65,FALSE,"Seculus Consultoria","38890",56.67,FALSE,"740d54af5c3c50ad0c3387a06e305575",2020-11-15,2020-11-29,2020-09-26
"http://www.jornaldiariodonorte.com.br/noticias/mario-lidera-pesquisa-em-itapaci-15031523",0,NA,NA,2020,65,"TONINHO PROFESSORESSOR",2,"94137","GO008502020","01403730000104",2020-03-02,2020-03-03,346,FALSE,FALSE,TRUE,95,5.21,"E P P EMPRESA DE PESQUISA E CONSULTORIA LTDA - ME","Pindograma-Manual",13,"01403730000104",1,15555,FALSE,"EPP","94137",87.5,FALSE,"f7dcfd59f1b18a0ddbd17f8617661b9e",2020-11-15,2020-11-29,2020-09-26
"http://www.jornaldiariodonorte.com.br/noticias/mario-lidera-pesquisa-em-itapaci-15031523",0,NA,NA,2020,65,"PEU SINDICATO",1.2,"94137","GO008502020","01403730000104",2020-03-02,2020-03-03,346,FALSE,FALSE,TRUE,95,5.21,"E P P EMPRESA DE PESQUISA E CONSULTORIA LTDA - ME","Pindograma-Manual",13,"01403730000104",1,45123,FALSE,"EPP","94137",87.5,FALSE,"f7dcfd59f1b18a0ddbd17f8617661b9e",2020-11-15,2020-11-29,2020-09-26
"http://www.jornaldiariodonorte.com.br/noticias/mario-lidera-pesquisa-em-itapaci-15031523",0,NA,NA,2020,66,"MARIO MACACO",19.7,"94137","GO008502020","01403730000104",2020-03-02,2020-03-03,346,FALSE,FALSE,TRUE,95,5.21,"E P P EMPRESA DE PESQUISA E CONSULTORIA LTDA - ME","Pindograma-Manual",11,"01403730000104",1,45,FALSE,"EPP","94137",68.2,FALSE,"950305f6b169e1a20ad13cbff778269b",2020-11-15,2020-11-29,2020-09-26
"http://www.jornaldiariodonorte.com.br/noticias/mario-lidera-pesquisa-em-itapaci-15031523",0,NA,NA,2020,66,"IRON SOLDADO",10.4,"94137","GO008502020","01403730000104",2020-03-02,2020-03-03,346,FALSE,FALSE,TRUE,95,5.21,"E P P EMPRESA DE PESQUISA E CONSULTORIA LTDA - ME","Pindograma-Manual",11,"01403730000104",1,22,FALSE,"EPP","94137",68.2,FALSE,"950305f6b169e1a20ad13cbff778269b",2020-11-15,2020-11-29,2020-09-26
"https://www.facebook.com/villelawagner/photos/a.229297990803635/1113296935737065/",0,NA,NA,2020,72,"WAGNER VILLELA",16.7,"93572","GO037912020","01403730000104",2020-02-07,2020-02-08,377,FALSE,FALSE,TRUE,95,5,"E P P EMPRESA DE PESQUISA E CONSULTORIA LTDA - ME","Pindograma-Manual",11,"01403730000104",1,40,FALSE,"EPP","93572",76.1,FALSE,"96ed0a6aaba10dbfae5bc9c6dce1606d",2020-11-15,2020-11-29,2020-09-26
"https://www.zapcatalao.com.br/2020/06/17/pesquisa-em-ipameri-aponta-barto-na-frente-seguido-por-ludmila/",0,NA,NA,2020,74,"BARTO",21.01,"93971","GO059152020","20252668000133",2020-06-10,2020-06-11,350,FALSE,FALSE,FALSE,95,5.2,"UNIGRAF-UNIDAS GRAFICAS E EDITORA LTDA - EM RECUPERACAO JUDICIAL / DIARIO DA MANHA","Pindograma-Manual",11,"20252668000133",1,25,TRUE,"Directa Pesquisa","93971",63.3,FALSE,"399a9dea081154044dce41f205168904",2020-11-15,2020-11-29,2020-09-26
"https://www.jornalopcao.com.br/bastidores/pesquisa-do-fortiori-aponta-marcio-luis-como-favorito-para-prefeito-de-porangatu-240703/",0,NA,NA,2020,76,"MARCIO LUIS",7,"95559","GO065742020","05850850000100",2020-02-13,2020-02-16,402,FALSE,FALSE,TRUE,95,4.9,"FORTIORI PESQUISA, DIAGNOSTICO & MARKETING EIRELI","Pindograma-Manual",11,"05850850000100",1,15,FALSE,"Fortiori","95559",87.5,FALSE,"c8cdb1ce5c529c70847850b2812add43",2020-11-15,2020-11-29,2020-09-26
"https://www.jornalopcao.com.br/bastidores/pesquisa-do-fortiori-aponta-marcio-luis-como-favorito-para-prefeito-de-porangatu-240703/",0,NA,NA,2020,76,"PEDRO FERNANDES",5.5,"95559","GO065742020","05850850000100",2020-02-13,2020-02-16,402,FALSE,FALSE,TRUE,95,4.9,"FORTIORI PESQUISA, DIAGNOSTICO & MARKETING EIRELI","Pindograma-Manual",11,"05850850000100",1,11,FALSE,"Fortiori","95559",87.5,FALSE,"c8cdb1ce5c529c70847850b2812add43",2020-11-15,2020-11-29,2020-09-26
"https://diegoemir.com/2020/02/pesquisa-mostra-lideranca-de-eduardo-braide-e-duarte-junior-como-unico-nome-viavel-do-grupo-flavio-dino/",0,NA,NA,2020,83,"EDUARDO BRAIDE",18.7,"09210","MA014922020","25240253000163",2020-01-29,2020-01-31,980,FALSE,FALSE,FALSE,95,3.3,"CLODOALDO CORREA GARCEZ 01048027317 / BLOG DO CLODOALDO CORREA","Pindograma-Manual",11,"25240253000163",1,19,FALSE,"Instituto Datailha","09210",77.8,FALSE,"35a6afd1280d2c366b448ad3c3a4ddd2",2020-11-15,2020-11-29,2020-09-26
"https://portalgaditas.com.br/eleicoes-2020-primeira-pesquisa-eleitoral-registrada-confirma-favoristimo-do-prefeito-arquimedes-bacelar-em-afonso-cunha/",0,NA,NA,2020,88,"FLORIANO",15,"07013","MA034002020","63581458000100",2020-03-19,2020-03-20,280,TRUE,FALSE,FALSE,95,3.5,"LEANDRO SOUSA MIRANDA 01036985318 / MARRAPA PRESS","Pindograma-Manual",11,"63581458000100",1,90,FALSE,"Exata Pesquisa (MA)","07013",29,FALSE,"14001a13bc0e00b4ad774e675dfd3a3a",2020-11-15,2020-11-29,2020-09-26
"https://portalgaditas.com.br/eleicoes-2020-primeira-pesquisa-eleitoral-registrada-confirma-favoristimo-do-prefeito-arquimedes-bacelar-em-afonso-cunha/",0,NA,NA,2020,88,"CLAUDIA BACELAR",6,"07013","MA034002020","63581458000100",2020-03-19,2020-03-20,280,TRUE,FALSE,FALSE,95,3.5,"LEANDRO SOUSA MIRANDA 01036985318 / MARRAPA PRESS","Pindograma-Manual",11,"63581458000100",1,10,FALSE,"Exata Pesquisa (MA)","07013",29,FALSE,"14001a13bc0e00b4ad774e675dfd3a3a",2020-11-15,2020-11-29,2020-09-26
"https://gilbertoleda.com.br/2020/03/18/escutec-com-apoio-de-iriane-goncalo-enoque-mota-lidera-em-pastos-bons/",0,NA,NA,2020,90,"ENOQUE MOTA",38,"08591","MA041042020","10892795000143",2020-03-12,2020-03-14,400,FALSE,FALSE,FALSE,90,4,"GRAFICA ESCOLAR SA / JORNAL O ESTADO DO MARANHAO","Pindograma-Manual",11,"10892795000143",1,14,FALSE,"Escutec","08591",42,FALSE,"d42016b0f5b672bd3517f8c4ebfa8344",2020-11-15,2020-11-29,2020-09-26
"https://gilbertoleda.com.br/2020/03/18/escutec-com-apoio-de-iriane-goncalo-enoque-mota-lidera-em-pastos-bons/",0,NA,NA,2020,90,"MATHEUS MOTA",20,"08591","MA041042020","10892795000143",2020-03-12,2020-03-14,400,FALSE,FALSE,FALSE,90,4,"GRAFICA ESCOLAR SA / JORNAL O ESTADO DO MARANHAO","Pindograma-Manual",11,"10892795000143",1,11,FALSE,"Escutec","08591",42,FALSE,"d42016b0f5b672bd3517f8c4ebfa8344",2020-11-15,2020-11-29,2020-09-26
"https://www.enquantoissonomaranhao.com.br/pesquisa-escutec-mostra-lideranca-de-hernando-macedo-em-dom-pedro/",0,NA,NA,2020,92,"GALEGO MOTA",19,"07730","MA049952020","10892795000143",2020-06-12,2020-06-14,400,FALSE,FALSE,TRUE,90,5,"ESCUTEC - PESQUISAS DE MERCADO E DE OPNIAO PUBLICA EIRELI","Pindograma-Manual",11,"10892795000143",1,77,FALSE,"Escutec","07730",77,FALSE,"7bef0910161add0f75981b8bee7ae315",2020-11-15,2020-11-29,2020-09-26
"https://nunesfreirense.blogspot.com/2020/06/eleicoes-2020-em-ze-doca-prefeita.html?m=0",0,NA,NA,2020,95,"JOSINHA CUNHA",69.8,"09717","MA050042020","25240253000163",2020-06-04,2020-06-06,494,FALSE,FALSE,FALSE,95,4,"A DE J C CUTRIM / AC","Pindograma-Manual",11,"25240253000163",1,22,TRUE,"Instituto Datailha","09717",28.4,FALSE,"7b8b421d81367b8cf3ff5f3f3e1d6c17",2020-11-15,2020-11-29,2020-09-26
"https://nunesfreirense.blogspot.com/2020/06/eleicoes-2020-em-ze-doca-prefeita.html?m=0",0,NA,NA,2020,95,"ZE COSTA",1.8,"09717","MA050042020","25240253000163",2020-06-04,2020-06-06,494,FALSE,FALSE,FALSE,95,4,"A DE J C CUTRIM / AC","Pindograma-Manual",11,"25240253000163",1,13,TRUE,"Instituto Datailha","09717",28.4,FALSE,"7b8b421d81367b8cf3ff5f3f3e1d6c17",2020-11-15,2020-11-29,2020-09-26
"https://blogdodimilsonmoura.blogspot.com/2020/05/alex-almeida-sai-na-frente-como.html",0,NA,NA,2020,97,"ALEX ALMEIDA",27.25,"08176","MA052512020","01217178000151",2020-04-19,2020-04-21,400,FALSE,FALSE,TRUE,95,4,"R N BRITO LIMA","Pindograma-Manual",11,"01217178000151",1,11,FALSE,"BMO","08176",39,FALSE,"52e9c363b0673b9a827910db66328055",2020-11-15,2020-11-29,2020-09-26
"https://blogdodimilsonmoura.blogspot.com/2020/05/alex-almeida-sai-na-frente-como.html",0,NA,NA,2020,97,"ERICA REVIL",24,"08176","MA052512020","01217178000151",2020-04-19,2020-04-21,400,FALSE,FALSE,TRUE,95,4,"R N BRITO LIMA","Pindograma-Manual",11,"01217178000151",1,25,FALSE,"BMO","08176",39,FALSE,"52e9c363b0673b9a827910db66328055",2020-11-15,2020-11-29,2020-09-26
"https://blogdodimilsonmoura.blogspot.com/2020/05/alex-almeida-sai-na-frente-como.html",0,NA,NA,2020,97,"PROF OLIVEIRA",8,"08176","MA052512020","01217178000151",2020-04-19,2020-04-21,400,FALSE,FALSE,TRUE,95,4,"R N BRITO LIMA","Pindograma-Manual",11,"01217178000151",1,22,FALSE,"BMO","08176",39,FALSE,"52e9c363b0673b9a827910db66328055",2020-11-15,2020-11-29,2020-09-26
"https://blogdodimilsonmoura.blogspot.com/2020/05/alex-almeida-sai-na-frente-como.html",0,NA,NA,2020,97,"CHICO PILINO",1.75,"08176","MA052512020","01217178000151",2020-04-19,2020-04-21,400,FALSE,FALSE,TRUE,95,4,"R N BRITO LIMA","Pindograma-Manual",11,"01217178000151",1,10,FALSE,"BMO","08176",39,FALSE,"52e9c363b0673b9a827910db66328055",2020-11-15,2020-11-29,2020-09-26
