"source","estimulada","vv","year","scenario_id","candidate","result","SG_UE","NR_CNPJ_EMPRESA","QT_ENTREVISTADOS","DT_INICIO_PESQUISA","DT_FIM_PESQUISA","is_fluxo","is_phone","confidence_interval_final","error_final","NR_IDENTIFICACAO_PESQUISA","main_source","CD_CARGO","self_hired","is_complete","hirer","company_id","turno","NUMERO_CANDIDATO","polled_UE","pretty_name","undecided","first_round_date","second_round_date","candidate_registry_date"
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"MINORU KINPARA",7.1,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1108,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"RAIMUNDO ANGELIM",6,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1109,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"TIAO BOCALOM",5.4,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1114,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"SOCORRO NERI",2.4,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1113,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"ROBERTO DUARTE JUNIOR",1.8,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1111,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"LUZIEL CARVALHO",1.2,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1105,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/06/08/pesquisa-coloca-minoru-com-38-e-aponta-empate-entre-bocalom-e-angelim-na-2a-posicao-socorro-neri-tem-maior-rejeicao/",0,NA,2020,3,"SEBASTIAO VIANA",1.2,"01392","28780441000172",620,2020-05-29,2020-06-03,FALSE,FALSE,95,2,"AC014322020","Pindograma-Manual",11,TRUE,TRUE,"IHPEC","28780441000172",1,1112,"01392","Instituto Haverroth",74.9,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"ILDERLEI CORDEIRO",8,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1091,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"FAGNER SALES",3,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1089,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"CESAR MESSIAS",2,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1088,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"JESSICA SALES",2,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1092,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"LUIS CUNHA MELO",1,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1095,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://www.ac24horas.com/2020/02/17/ilderlei-lidera-votacao-espontanea-e-perde-para-fagner-sales-em-cenarios-estimulados/",0,NA,2020,6,"MARCELO SIQUEIRA",1,"01074","29842579000111",630,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC019842020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1096,"01074","Real Time Big Data",83,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"SOCORRO NERI",8,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1113,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"MINORU KINPARA",7,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1108,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"JORGE VIANA",3,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1104,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"MARCUS ALEXANDRE",3,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1107,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"ROBERTO DUARTE",2,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1110,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"EMERSON JARUDE",1,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1099,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"GLADSON CAMELI",1,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1101,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"MARA ROCHA",1,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1106,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://tarauacaagora.blogspot.com/2020/02/minoru-lidera-pesquisa-para-prefeito-de.html",0,NA,2020,8,"RAIMUNDO ANGELIM",1,"01392","29842579000111",800,2020-02-12,2020-02-13,FALSE,TRUE,95,4,"AC069532020","Pindograma-Manual",11,TRUE,TRUE,"REAL TIME BIG DATA GESTAO DE DADOS LTDA.","29842579000111",1,1109,"01392","Real Time Big Data",73,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/05/07/169291/cicero-cavalcante-deve-ser-o-proximo-prefeito-de-matriz-do-camaragibe-segundo-pesquisa.html",0,NA,2020,10,"CICERO CAVALCANTE",29.05,"28010","35751297000101",768,2020-05-02,2020-05-02,FALSE,FALSE,95,3.5,"AL012052020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2273,"28010","G3 Soluções",42.12,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/05/07/169291/cicero-cavalcante-deve-ser-o-proximo-prefeito-de-matriz-do-camaragibe-segundo-pesquisa.html",0,NA,2020,10,"ANDERSON BOLEVARD",20.95,"28010","35751297000101",768,2020-05-02,2020-05-02,FALSE,FALSE,95,3.5,"AL012052020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2271,"28010","G3 Soluções",42.12,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/05/07/169291/cicero-cavalcante-deve-ser-o-proximo-prefeito-de-matriz-do-camaragibe-segundo-pesquisa.html",0,NA,2020,10,"RAMON DANTAS",6.43,"28010","35751297000101",768,2020-05-02,2020-05-02,FALSE,FALSE,95,3.5,"AL012052020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2277,"28010","G3 Soluções",42.12,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/05/07/169291/cicero-cavalcante-deve-ser-o-proximo-prefeito-de-matriz-do-camaragibe-segundo-pesquisa.html",0,NA,2020,10,"WASHINGTON MOURA",1.45,"28010","35751297000101",768,2020-05-02,2020-05-02,FALSE,FALSE,95,3.5,"AL012052020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2278,"28010","G3 Soluções",42.12,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/06/09/major-izidoro-alex-mariano-aumenta-vantagem-sobre-segundo-colocado/",0,NA,2020,12,"ALEX MARIANO",31.5,"27871","12282147000109",701,2020-06-02,2020-06-03,FALSE,FALSE,95,NA,"AL017382020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2263,"27871","Palpe Pesquisas",50.5,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/06/09/major-izidoro-alex-mariano-aumenta-vantagem-sobre-segundo-colocado/",0,NA,2020,12,"THEOBALDO CINTRA",18,"27871","12282147000109",701,2020-06-02,2020-06-03,FALSE,FALSE,95,NA,"AL017382020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2264,"27871","Palpe Pesquisas",50.5,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"CICERO CAVALCANTE",26.3,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2273,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"RAMON DANTAS",7.9,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2277,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"MARQUINHOS",6.9,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2275,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"OTAVIO HENRIQUE",5,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2276,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"ANDERSON",3.5,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2270,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/10/172443/prefeitura-de-matriz-do-camaragibe-sera-comanda-por-cicero-cavalcante-ou-pelo-filho-diz-pesquisa.html",0,NA,2020,17,"WASHINGTON MOURA",1.4,"28010","10595124000110",706,2020-06-08,2020-06-09,TRUE,FALSE,95,3.62,"AL031562020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2278,"28010","Ibrape",49,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/05/11/jeane-moura-lidera-pesquisa-em-senador-rui-palmeira/",0,NA,2020,19,"JEANE MOURA",60,"28916","12282147000109",800,2020-05-07,2020-05-08,FALSE,FALSE,95,3.3,"AL032752020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2305,"28916","Palpe Pesquisas",26.25,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/05/11/jeane-moura-lidera-pesquisa-em-senador-rui-palmeira/",0,NA,2020,19,"PADRE",12,"28916","12282147000109",800,2020-05-07,2020-05-08,FALSE,FALSE,95,3.3,"AL032752020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2306,"28916","Palpe Pesquisas",26.25,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/05/11/jeane-moura-lidera-pesquisa-em-senador-rui-palmeira/",0,NA,2020,19,"ROGERIO AMARAL",1.75,"28916","12282147000109",800,2020-05-07,2020-05-08,FALSE,FALSE,95,3.3,"AL032752020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2307,"28916","Palpe Pesquisas",26.25,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/04/28/dalminho-lidera-pesquisa-para-prefeito-de-belo-monte/",0,NA,2020,21,"DALMINHO",43.25,"27170","12282147000109",601,2020-04-22,2020-04-23,FALSE,FALSE,95,NA,"AL037282020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2229,"27170","Palpe Pesquisas",29.5,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/04/28/dalminho-lidera-pesquisa-para-prefeito-de-belo-monte/",0,NA,2020,21,"ANTONIO CINTRA",20,"27170","12282147000109",601,2020-04-22,2020-04-23,FALSE,FALSE,95,NA,"AL037282020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2227,"27170","Palpe Pesquisas",29.5,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/04/28/dalminho-lidera-pesquisa-para-prefeito-de-belo-monte/",0,NA,2020,21,"AVANIO FEITOSA",5,"27170","12282147000109",601,2020-04-22,2020-04-23,FALSE,FALSE,95,NA,"AL037282020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2228,"27170","Palpe Pesquisas",29.5,2020-11-15,2020-11-29,2020-09-26
"https://folhadealagoas.com.br/2020/04/28/dalminho-lidera-pesquisa-para-prefeito-de-belo-monte/",0,NA,2020,21,"VAL SANTANA",2.25,"27170","12282147000109",601,2020-04-22,2020-04-23,FALSE,FALSE,95,NA,"AL037282020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2230,"27170","Palpe Pesquisas",29.5,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/09/172333/ibrape-mostra-fernanda-cavalcante-com-83-de-aprovacao-em-sao-luiz-do-quitunde.html",0,NA,2020,23,"FERNANDA CAVALCANTE",45.1,"28690","10595124000110",710,2020-06-06,2020-06-07,TRUE,FALSE,95,3.62,"AL062042020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2301,"28690","Ibrape",43.6,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/09/172333/ibrape-mostra-fernanda-cavalcante-com-83-de-aprovacao-em-sao-luiz-do-quitunde.html",0,NA,2020,23,"JUNIOR PEDRO",9.6,"28690","10595124000110",710,2020-06-06,2020-06-07,TRUE,FALSE,95,3.62,"AL062042020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2302,"28690","Ibrape",43.6,2020-11-15,2020-11-29,2020-09-26
"https://maragogi.7segundos.com.br/noticias/2020/06/09/172333/ibrape-mostra-fernanda-cavalcante-com-83-de-aprovacao-em-sao-luiz-do-quitunde.html",0,NA,2020,23,"CICERO CAVALCANTE",1.7,"28690","10595124000110",710,2020-06-06,2020-06-07,TRUE,FALSE,95,3.62,"AL062042020","Pindograma-Manual",11,TRUE,TRUE,"IBRAPE PESQUISA LTDA","10595124000110",1,2300,"28690","Ibrape",43.6,2020-11-15,2020-11-29,2020-09-26
"https://www.cadaminuto.com.br/noticia/2020/05/10/pesquisa-eleitoral-mostra-cenario-favoravel-a-reeleicao-em-carneiros-confira",0,NA,2020,25,"GERALDO FILHO",55.5,"27359","12282147000109",600,2020-05-06,2020-05-07,FALSE,FALSE,95,NA,"AL067652020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2235,"27359","Palpe Pesquisas",42,2020-11-15,2020-11-29,2020-09-26
"https://www.cadaminuto.com.br/noticia/2020/05/10/pesquisa-eleitoral-mostra-cenario-favoravel-a-reeleicao-em-carneiros-confira",0,NA,2020,25,"GENIVALDO AGRA",2.5,"27359","12282147000109",600,2020-05-06,2020-05-07,FALSE,FALSE,95,NA,"AL067652020","Pindograma-Manual",11,TRUE,TRUE,"FALPE PESQUISAS S/S LTDA","12282147000109",1,2234,"27359","Palpe Pesquisas",42,2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,2020,27,"BIU LIRA",22,"27111","33030852000180",600,2020-06-10,2020-06-12,FALSE,FALSE,95,4,"AL077372020","Pindograma-Manual",11,TRUE,TRUE,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","TDL",1,2216,"27111","TDL Pesquisa",68,2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,2020,27,"PASTOR SILAS",6,"27111","33030852000180",600,2020-06-10,2020-06-12,FALSE,FALSE,95,4,"AL077372020","Pindograma-Manual",11,TRUE,TRUE,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","TDL",1,2220,"27111","TDL Pesquisa",68,2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,2020,27,"TACIANA FERRO",2,"27111","33030852000180",600,2020-06-10,2020-06-12,FALSE,FALSE,95,4,"AL077372020","Pindograma-Manual",11,TRUE,TRUE,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","TDL",1,2222,"27111","TDL Pesquisa",68,2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,2020,27,"LUZIANE",1,"27111","33030852000180",600,2020-06-10,2020-06-12,FALSE,FALSE,95,4,"AL077372020","Pindograma-Manual",11,TRUE,TRUE,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","TDL",1,2218,"27111","TDL Pesquisa",68,2020-11-15,2020-11-29,2020-09-26
"http://gazetaweb.globo.com/fotosPortal/portal_gazetaweb_com/documentos/76504c2faee6d845b9926784af37a6c1.pdf",0,NA,2020,27,"REGINHO",1,"27111","33030852000180",600,2020-06-10,2020-06-12,FALSE,FALSE,95,4,"AL077372020","Pindograma-Manual",11,TRUE,TRUE,"GRUPO DE PESQUISA SAO JUDAS TADEU LTDA","TDL",1,2221,"27111","TDL Pesquisa",68,2020-11-15,2020-11-29,2020-09-26
"https://tribunahoje.com/noticias/interior/2020/05/19/pesquisa-aponta-reeleicao-folgada-de-prefeito-do-mdb-no-norte-de-al/",0,NA,2020,29,"HENRIQUE VILELA",75.12,"28479","35751297000101",785,2020-05-14,2020-05-14,FALSE,FALSE,95,3.29,"AL087102020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2291,"28479","G3 Soluções",19.51,2020-11-15,2020-11-29,2020-09-26
"https://tribunahoje.com/noticias/interior/2020/05/19/pesquisa-aponta-reeleicao-folgada-de-prefeito-do-mdb-no-norte-de-al/",0,NA,2020,29,"ROGERIO FARIAS",5.37,"28479","35751297000101",785,2020-05-14,2020-05-14,FALSE,FALSE,95,3.29,"AL087102020","Pindograma-Manual",11,TRUE,TRUE,"GLOBAL 3 SOLUCOES E PESQUISAS LTDA","35751297000101",1,2294,"28479","G3 Soluções",19.51,2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,2020,37,"AMAZONINO MENDES",17.4,"02550","06023655000161",1100,2020-03-18,2020-03-21,FALSE,FALSE,95,3,"AM037712020","Pindograma-Manual",11,TRUE,TRUE,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA","06023655000161",1,1162,"02550","Action Marketing",71.4,2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,2020,37,"DAVID ALMEIDA",7.5,"02550","06023655000161",1100,2020-03-18,2020-03-21,FALSE,FALSE,95,3,"AM037712020","Pindograma-Manual",11,TRUE,TRUE,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA","06023655000161",1,1172,"02550","Action Marketing",71.4,2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,2020,37,"CAPITAO ALBERTO NETO",1.3,"02550","06023655000161",1100,2020-03-18,2020-03-21,FALSE,FALSE,95,3,"AM037712020","Pindograma-Manual",11,TRUE,TRUE,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA","06023655000161",1,1165,"02550","Action Marketing",71.4,2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,2020,37,"JOSE RICARDO",1.3,"02550","06023655000161",1100,2020-03-18,2020-03-21,FALSE,FALSE,95,3,"AM037712020","Pindograma-Manual",11,TRUE,TRUE,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA","06023655000161",1,1178,"02550","Action Marketing",71.4,2020-11-15,2020-11-29,2020-09-26
"https://s3.amazonaws.com/img.portalmarcossantos.com.br/wp-content/uploads/2020/03/23081311/pesquisa-action-prefeito.pdf",0,NA,2020,37,"JOSUE NETO",1.1,"02550","06023655000161",1100,2020-03-18,2020-03-21,FALSE,FALSE,95,3,"AM037712020","Pindograma-Manual",11,TRUE,TRUE,"A F SOARES MARKETING E PESQUISAS DE MERCADO LTDA","06023655000161",1,1179,"02550","Action Marketing",71.4,2020-11-15,2020-11-29,2020-09-26
